scan_time,symbol,sector,current_price,day_change_pct,52w_low,52w_high,distance_pct,distance_from_high_pct,rsi,sma50,sma200,avg_volume_20,latest_volume,volume_ratio,trend,score,reasons
16.05.2026 at 07:45 AM IST,INDIGOPNTS,Unknown,985.3,0.79,708.05,1345.9,39.16,26.79,68.62,839.1,1053.25,132361.3,99783.0,0.75,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,INDIQUBE,Unknown,167.63,5.75,131.15,243.8,27.82,31.24,52.57,158.65,,235404.05,36969.0,0.16,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,INDNIPPON,Unknown,750.6,-1.84,605.47,1080.93,23.97,30.56,42.05,770.73,825.22,17308.0,22354.0,1.29,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,INNOVANA,Unknown,370.8,-3.29,315.65,649.5,17.47,42.91,43.36,377.25,442.7,15510.3,9496.0,0.61,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,RETAIL,Unknown,19.46,0.15,15.81,44.45,23.09,56.22,43.16,20.36,28.4,4377.9,2440.0,0.56,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,RIIL,Unknown,755.3,-1.33,617.35,1044.08,22.35,27.66,46.44,728.27,812.67,111035.85,39275.0,0.35,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,RKDL,Unknown,21.18,-1.63,16.3,34.58,29.94,38.75,50.07,20.16,23.79,27528.25,9763.0,0.35,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,VMART,Unknown,641.2,-1.51,457.9,945.0,40.03,32.15,54.28,582.68,698.68,561194.65,109096.0,0.19,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,EMUDHRA,Unknown,470.55,0.79,364.55,836.55,29.08,43.75,45.42,453.61,587.07,147218.75,49539.0,0.34,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,ENERGYDEV,Unknown,16.59,0.73,13.15,29.85,26.16,44.42,48.6,15.95,18.75,35553.6,16882.0,0.47,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,ENIL,Unknown,116.07,-0.49,98.57,172.44,17.75,32.69,49.25,111.39,128.49,10081.5,8199.0,0.81,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,EPACK,Unknown,240.25,-1.19,196.15,414.9,22.48,42.09,41.85,245.87,295.46,5136842.35,465193.0,0.09,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,EPIGRAL,Unknown,1216.4,-2.57,807.0,2114.0,50.73,42.46,52.82,1049.54,1391.64,98486.25,23346.0,0.24,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,EIHAHOTELS,Unknown,317.5,0.19,266.65,434.9,19.07,26.99,46.56,313.94,354.96,17047.75,6439.0,0.38,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,ROSSARI,Unknown,506.65,-2.79,375.0,766.0,35.11,33.86,53.34,466.16,570.62,438453.4,57386.0,0.13,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,PFS,Unknown,30.02,0.23,23.85,44.2,25.87,32.08,47.3,29.15,33.8,895704.85,836503.0,0.93,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,ROUTE,Unknown,503.55,-0.55,410.7,1140.59,22.61,55.85,45.08,493.87,665.37,302865.75,131202.0,0.43,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,RPOWER,Power,27.12,-2.66,20.17,76.49,34.46,64.54,47.12,25.48,36.11,52871655.0,34553897.0,0.65,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,ELECON,Capital Goods,484.85,-2.84,352.0,713.99,37.74,32.09,49.2,440.65,495.28,1324507.45,291589.0,0.22,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,ELECTCAST,Unknown,81.96,-2.22,60.15,136.8,36.26,40.09,46.74,78.81,84.05,3560040.5,1899306.0,0.53,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,ELGIRUBCO,Unknown,48.26,-4.21,32.72,90.5,47.49,46.67,47.05,45.46,52.34,46818.65,24837.0,0.53,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,ELLEN,Unknown,275.4,-1.89,175.0,637.7,57.37,56.81,55.4,238.11,367.3,558933.9,317293.0,0.57,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,EMBDL,Unknown,70.24,-2.8,39.46,128.0,78.0,45.13,64.9,55.97,79.37,3388633.15,3126769.0,0.92,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DTIL,Unknown,137.09,-0.77,102.0,228.85,34.4,40.1,45.51,134.44,160.54,5605.8,1787.0,0.32,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DYCL,Unknown,307.95,-4.48,236.8,526.75,30.05,41.54,38.13,315.74,354.02,496943.0,353313.0,0.71,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,DYNPRO,Unknown,237.1,4.3,190.8,415.8,24.27,42.98,54.64,225.68,279.36,13426.9,13174.0,0.98,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,RSYSTEMS,Unknown,272.9,0.07,229.25,486.99,19.04,43.96,46.52,272.01,365.85,687077.45,346311.0,0.5,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,ROTO,Unknown,57.45,-1.66,47.5,109.5,20.95,47.53,47.92,56.78,67.44,369553.3,210468.0,0.57,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,RAYMOND,Unknown,453.55,-1.36,320.0,783.9,41.73,42.14,50.85,409.41,491.51,1032897.2,432506.0,0.42,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,EIHOTEL,Consumer Services,316.1,-1.17,271.15,434.8,16.58,27.3,44.92,316.25,356.95,165447.6,73448.0,0.44,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,EKC,Unknown,114.7,-2.0,90.25,156.79,27.09,26.84,45.99,111.67,124.54,234957.35,123016.0,0.52,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,KALPATARU,Unknown,330.95,-4.03,258.0,457.4,28.28,27.65,48.4,313.48,353.11,308981.6,145223.0,0.47,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,JMFINANCIL,Financial Services,133.81,-2.68,108.11,197.86,23.77,32.37,46.1,129.9,148.65,2468306.75,1026241.0,0.42,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,JOCIL,Unknown,135.11,-0.91,91.25,177.25,48.07,23.77,59.54,121.33,142.2,3990.4,221.0,0.06,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,JSL,Metals & Mining,749.5,0.11,630.93,882.91,18.79,15.11,46.89,748.78,763.74,547034.65,336372.0,0.61,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,JSWCEMENT,Construction Materials,123.17,0.75,106.65,162.15,15.49,24.04,49.45,121.79,,1454652.85,950893.0,0.65,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,MEDIASSIST,Unknown,384.8,-0.31,293.0,594.1,31.33,35.23,58.75,344.67,451.85,181414.2,92317.0,0.51,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,MEDICAMEQ,Unknown,277.45,2.08,216.95,454.58,27.89,38.97,55.04,262.66,335.67,25020.05,14103.0,0.56,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,MEDICO,Unknown,44.27,2.15,30.22,58.99,46.49,24.95,65.0,40.08,45.16,209493.8,209719.0,1.0,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,RELCHEMQ,Unknown,121.67,-1.78,105.01,213.34,15.87,42.97,53.51,116.93,140.71,6739.3,1018.0,0.15,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,MANOMAY,Unknown,177.62,-0.64,154.1,259.88,15.26,31.65,35.7,215.08,203.85,142046.4,23174.0,0.16,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,MANORAMA,Unknown,1305.6,-3.42,1060.6,1759.25,23.1,25.79,37.78,1365.97,1374.03,212608.45,206312.0,0.97,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,METROBRAND,Unknown,1030.2,-1.91,883.0,1336.57,16.67,22.92,51.18,996.45,1108.86,35635.4,14202.0,0.4,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,MFML,Unknown,25.59,0.75,19.66,36.99,30.16,30.82,56.73,23.68,26.63,3559.3,3741.0,1.05,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,MGEL,Unknown,13.57,-0.37,9.53,18.4,42.39,26.25,53.5,12.2,14.1,411067.3,128095.0,0.31,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,ELDEHSG,Unknown,831.95,0.2,683.33,1044.1,21.75,20.32,48.88,828.04,837.55,639.65,15.0,0.02,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,VRAJ,Unknown,124.89,-1.82,93.0,194.19,34.29,35.69,45.14,120.69,135.81,17451.9,21351.0,1.22,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,WAAREEENER,Capital Goods,3022.0,-1.53,2403.0,3862.83,25.76,21.77,37.44,3109.42,3124.5,1604180.3,599165.0,0.37,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,RCF,Unknown,124.63,-0.18,106.0,163.75,17.58,23.89,45.11,123.12,138.04,1148853.65,934400.0,0.81,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,REGENCERAM,Unknown,43.29,-1.52,35.31,57.69,22.6,24.96,46.94,43.28,45.62,2662.55,519.0,0.19,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,RELAXO,Unknown,288.4,-0.89,236.5,526.0,21.95,45.17,42.91,293.96,391.62,152988.9,79385.0,0.52,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,MANINFRA,Unknown,117.58,-1.24,77.12,190.19,52.46,38.18,51.98,103.57,129.78,3277345.2,2095527.0,0.64,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,RPPINFRA,Unknown,71.67,-2.08,55.04,177.19,30.21,59.55,40.46,72.98,101.91,55926.25,41575.0,0.74,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,RPPL,Unknown,16.87,-2.43,14.25,29.34,18.39,42.5,52.84,16.07,18.86,54678.25,6710.0,0.12,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SALASAR,Unknown,7.06,-0.42,5.59,10.99,26.3,35.76,42.11,7.13,8.33,3372625.75,2388117.0,0.71,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,SANATHAN,Unknown,433.1,0.49,352.6,560.2,22.83,22.69,48.53,418.3,458.14,26925.2,11006.0,0.41,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SANDESH,Unknown,1035.5,-2.86,811.0,1435.63,27.68,27.87,50.48,978.07,1095.77,1314.5,1128.0,0.86,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SANGHVIMOV,Unknown,302.7,-3.44,223.8,411.9,35.25,26.51,47.08,283.09,319.3,227487.85,216078.0,0.95,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DIGIDRIVE,Unknown,22.64,2.44,16.1,36.85,40.62,38.56,51.97,21.4,26.4,34477.55,35357.0,1.03,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DIGITIDE,Unknown,93.69,0.72,69.9,279.69,34.03,66.5,48.15,89.0,141.86,422225.2,190400.0,0.45,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DIGJAMLMTD,Unknown,46.63,-2.81,32.83,59.75,42.03,21.96,51.45,43.99,48.68,24131.7,2994.0,0.12,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DLF,Realty,566.75,-2.83,489.4,880.36,15.81,35.62,43.68,569.86,681.59,3188120.45,3229504.0,1.01,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,DELPHIFX,Unknown,11.71,-0.51,7.39,18.25,58.56,35.84,50.01,11.18,13.72,477544.45,56327.0,0.12,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,RTNINDIA,Unknown,33.9,-1.94,24.4,69.7,38.93,51.36,47.46,31.33,42.74,3014814.2,1092207.0,0.36,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DELTAMAGNT,Unknown,61.13,-1.34,45.51,115.99,34.32,47.3,50.78,58.08,71.1,4208.7,2316.0,0.55,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DEN,Unknown,26.12,0.69,22.52,42.6,15.99,38.69,38.38,26.98,31.35,538958.65,197582.0,0.37,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,RVHL,Unknown,39.61,-0.15,28.5,71.36,38.98,44.49,46.33,39.01,47.72,29131.1,10319.0,0.35,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,AHCL,Unknown,13.35,-2.13,9.08,17.27,47.06,22.72,49.95,12.72,,4450180.25,1512920.0,0.34,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SAATVIKGL,Unknown,448.05,-1.19,328.0,567.0,36.6,20.98,48.33,416.73,,155109.2,59878.0,0.39,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SAPPHIRE,Consumer Services,179.42,3.32,139.91,368.0,28.24,51.24,49.5,173.99,244.24,3763356.3,4690737.0,1.25,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SATIA,Unknown,63.8,-1.77,50.8,97.26,25.59,34.41,41.71,63.88,71.21,153489.45,71658.0,0.47,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,JUBLCPL,Unknown,1825.2,2.45,1420.0,3013.4,28.54,39.43,55.73,1733.62,2182.18,5482.35,4936.0,0.9,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,JUBLPHARMA,Healthcare,990.15,-1.42,786.05,1248.0,25.97,20.66,64.96,891.02,1021.83,107859.2,54236.0,0.5,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,JYOTISTRUC,Unknown,12.46,-1.5,7.94,21.78,56.93,42.79,47.99,11.85,12.58,11303451.05,5453669.0,0.48,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,KABRAEXTRU,Unknown,226.94,-2.17,180.0,329.9,26.08,31.21,42.72,230.2,241.63,28002.55,6193.0,0.22,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,DELTACORP,Unknown,69.35,-3.76,48.3,98.8,43.58,29.81,49.7,62.65,72.02,9583822.35,9572063.0,1.0,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,RUBFILA,Unknown,70.77,1.48,57.31,90.06,23.49,21.42,49.08,67.33,74.21,34186.6,21146.0,0.62,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,RUBICON,Unknown,960.95,0.49,570.75,1013.4,68.37,5.18,60.75,850.81,,216854.1,164143.0,0.76,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,RUCHINFRA,Unknown,6.47,0.47,4.05,10.89,59.75,40.59,55.87,5.85,6.66,109727.4,44200.0,0.4,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,RUCHIRA,Unknown,119.85,-0.76,95.17,167.91,25.93,28.62,56.32,110.33,124.54,28475.25,19006.0,0.67,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,RUPA,Unknown,142.4,1.04,109.21,229.39,30.39,37.92,47.02,137.06,169.63,1004195.8,73962.0,0.07,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,RUSHIL,Unknown,15.49,-0.77,12.49,33.99,24.02,54.43,41.25,16.05,22.12,725351.9,156754.0,0.22,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,EBGNG,Unknown,419.15,-2.08,239.0,484.8,75.38,13.54,52.19,393.83,,648711.25,165045.0,0.25,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,ECOSMOBLTY,Unknown,134.07,-2.12,103.94,355.47,28.99,62.28,45.77,132.08,206.97,253710.25,71949.0,0.28,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DOLATALGO,Unknown,77.24,-2.49,65.0,110.91,18.83,30.36,49.75,75.68,80.19,157993.45,63707.0,0.4,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DOLLAR,Unknown,265.45,-0.99,220.5,426.73,20.39,37.79,39.5,270.89,330.64,882700.8,68762.0,0.08,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,RKEC,Unknown,32.2,-3.16,25.01,89.99,28.75,64.22,38.82,36.41,54.08,35419.65,31538.0,0.89,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,DIFFNKG,Unknown,305.55,0.3,216.8,418.2,40.94,26.94,54.74,280.95,316.98,109669.75,116783.0,1.06,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,ROHLTD,Unknown,325.4,-1.24,269.4,593.4,20.79,45.16,41.69,332.97,410.63,44731.85,21317.0,0.48,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,SADBHIN,Unknown,2.82,3.3,2.06,5.7,36.89,50.53,50.33,2.8,3.57,280069.65,208623.0,0.74,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SAGCEM,Unknown,180.87,-2.23,148.7,299.4,21.63,39.59,48.48,178.47,214.75,87774.5,52452.0,0.6,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SAGILITY,Information Technology,42.0,-2.14,35.83,57.83,17.22,27.38,48.17,41.06,46.04,18723559.2,15187469.0,0.81,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,SAKHTISUG,Unknown,17.56,-2.5,13.52,28.5,29.88,38.39,45.68,16.74,19.28,147916.45,93839.0,0.63,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DPSCLTD,Unknown,9.91,-0.3,7.0,15.42,41.57,35.72,54.76,9.02,10.51,178296.8,73663.0,0.41,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DPWIRES,Unknown,177.46,-2.59,125.02,306.95,41.95,42.19,51.31,162.3,200.41,16300.75,5811.0,0.36,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DRCSYSTEMS,Unknown,15.26,3.18,11.5,23.68,32.7,35.56,49.84,14.79,17.36,95756.45,73097.0,0.76,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DREAMFOLKS,Unknown,75.33,-1.14,56.0,304.85,34.52,75.29,41.25,76.25,107.64,79336.9,62413.0,0.79,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,DHARMAJ,Unknown,265.2,-1.6,210.65,386.5,25.9,31.38,52.01,254.02,273.32,52995.8,24472.0,0.46,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DIAMINESQ,Unknown,275.6,-2.89,208.01,456.69,32.49,39.65,56.13,247.72,287.32,14675.7,10095.0,0.69,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,DIAMONDYD,Unknown,1004.35,0.28,858.9,1234.88,16.93,18.67,53.16,975.78,1033.15,28285.8,20841.0,0.74,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,RKSWAMY,Unknown,90.8,0.71,67.15,222.73,35.22,59.23,51.85,88.95,119.91,59718.45,29551.0,0.49,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,MICEL,Unknown,44.38,-2.87,29.97,82.97,48.08,46.51,50.5,38.97,46.55,2774507.45,1222306.0,0.44,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,MIDWESTLTD,Unknown,1330.6,0.38,1048.5,1859.9,26.91,28.46,53.81,1260.96,,40029.65,19218.0,0.48,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,MAXESTATES,Unknown,404.9,-0.43,305.45,564.3,32.56,28.25,55.91,380.44,432.92,67861.65,50807.0,0.75,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,MAXHEALTH,Healthcare,1050.1,0.05,903.0,1314.3,16.29,20.1,63.84,998.11,1092.63,1661456.75,1471140.0,0.89,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,JAYSREETEA,Unknown,90.51,-1.3,70.55,122.16,28.29,25.91,51.88,85.09,91.35,64648.7,15745.0,0.24,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,MONTECARLO,Unknown,576.8,1.49,464.0,860.95,24.31,33.0,57.97,537.56,617.14,26366.9,18913.0,0.72,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,MOREPENLAB,Unknown,41.94,-2.49,33.05,70.2,26.9,40.26,49.18,40.4,44.18,3485463.85,2013295.0,0.58,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,POLYMED,Healthcare,1498.9,-1.45,1182.0,2525.47,26.81,40.65,47.47,1417.81,1719.45,128995.75,50871.0,0.39,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,GICHSGFIN,Unknown,151.35,-0.41,130.05,201.46,16.38,24.88,49.72,148.26,165.9,111627.75,48098.0,0.43,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,GILLANDERS,Unknown,94.0,0.15,76.0,151.9,23.68,38.12,48.11,89.23,106.92,13542.0,2398.0,0.18,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,GKENERGY,Unknown,126.66,-2.0,87.2,239.6,45.25,47.14,52.94,114.09,,1114909.45,389757.0,0.35,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,RANASUG,Unknown,13.0,-0.46,10.21,17.9,27.33,27.37,45.65,12.73,13.15,416452.55,313553.0,0.75,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,GKWLIMITED,Unknown,1666.0,-0.3,1375.0,2262.0,21.16,26.35,53.27,1602.77,1684.71,713.05,88.0,0.12,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,POLYPLEX,Unknown,899.15,0.46,740.0,1388.6,21.51,35.25,49.7,863.85,915.71,67442.1,43579.0,0.65,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,POWERMECH,Unknown,2441.0,-0.38,1717.7,3413.61,42.11,28.49,54.11,2196.17,2475.03,88237.65,54936.0,0.62,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,PPAP,Unknown,215.35,-2.31,176.0,293.51,22.36,26.63,52.0,206.08,221.32,35433.95,10584.0,0.3,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,PPLPHARMA,Healthcare,174.87,0.18,132.3,225.85,32.18,22.57,61.08,153.42,176.22,9857655.75,3271327.0,0.33,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,PRECAM,Unknown,155.31,-0.7,103.98,262.0,49.37,40.72,51.8,139.78,165.79,332473.3,149519.0,0.45,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,GATECH,Unknown,0.54,0.0,0.4,1.21,35.0,55.37,60.7,0.48,0.56,7848946.85,3707331.0,0.47,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,GATEWAY,Unknown,56.58,-0.56,48.1,72.8,17.63,22.28,45.32,56.14,59.13,995421.4,499470.0,0.5,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,GAYAHWS,Unknown,2.37,0.0,1.11,4.76,113.51,50.21,50.9,2.28,2.67,537372.35,196266.0,0.37,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,GEEKAYWIRE,Unknown,26.69,-0.26,18.51,41.17,44.19,35.17,53.24,24.16,30.32,118482.05,40364.0,0.34,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,GENUSPAPER,Unknown,12.88,-0.46,8.67,22.01,48.56,41.48,48.19,12.32,14.63,66945.95,12939.0,0.19,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,GKSL,Unknown,137.22,-3.42,98.36,147.8,39.51,7.16,69.53,114.07,,971999.3,371649.0,0.38,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,PICCADIL,Unknown,593.4,-0.58,515.0,805.5,15.22,26.33,48.05,573.24,607.47,221512.8,56612.0,0.26,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,PIIND,Chemicals,3114.9,0.36,2700.0,4312.31,15.37,27.77,57.2,2986.93,3367.02,241492.5,218651.0,0.91,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,PARAGMILK,Unknown,218.01,-1.44,177.84,376.95,22.59,42.16,49.41,209.46,258.52,751201.2,315928.0,0.42,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,PARKHOSPS,Unknown,244.46,-1.66,138.1,266.8,77.02,8.37,60.52,215.08,,1020481.95,847105.0,0.83,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,PRAENG,Unknown,22.07,-2.22,17.0,33.88,29.82,34.86,47.32,21.62,24.43,75102.6,39460.0,0.53,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,PILITA,Unknown,8.37,-5.74,6.2,20.64,35.0,59.45,52.37,7.79,10.81,179578.45,115569.0,0.64,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,PIONEEREMB,Unknown,26.0,-0.04,19.61,46.8,32.59,44.44,49.08,25.32,30.89,39666.5,3814.0,0.1,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,PIRAMALFIN,Financial Services,1888.9,-1.14,1260.0,2073.2,49.91,8.89,51.46,1820.16,,990868.65,191120.0,0.19,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,WEALTH,Unknown,904.85,0.51,771.33,1388.83,17.31,34.85,44.61,917.55,1026.23,1359.55,1116.0,0.82,Bearish,20,RSI weak/oversold
16.05.2026 at 07:45 AM IST,WEIZMANIND,Unknown,84.92,0.62,65.21,133.19,30.23,36.24,52.13,80.84,97.1,2565.5,223.0,0.09,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,WENDT,Unknown,6892.0,0.09,5841.5,12950.02,17.98,46.78,48.16,6776.05,8040.09,8610.3,4478.0,0.52,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,JINDWORLD,Unknown,26.53,-3.81,17.85,64.62,48.63,58.94,52.39,23.9,30.68,1655701.3,529865.0,0.32,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,WILLAMAGOR,Unknown,27.02,0.48,21.11,41.0,28.0,34.1,49.09,26.44,30.5,13296.35,1369.0,0.1,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,PLASTIBLEN,Unknown,163.02,1.11,121.01,227.33,34.72,28.29,51.83,148.25,167.01,89745.5,36315.0,0.4,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,PLATIND,Unknown,236.2,-0.22,183.5,342.4,28.72,31.02,51.35,219.71,252.8,126466.6,128317.0,1.01,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,PNCINFRA,Unknown,217.64,-1.35,158.17,331.15,37.6,34.28,57.07,199.15,251.34,939022.55,189861.0,0.2,Bullish,20,Above 50 DMA
16.05.2026 at 07:45 AM IST,PENIND,Unknown,151.65,-2.22,129.1,279.9,17.47,45.82,36.48,155.42,201.84,575089.8,646403.0,1.12,Bearish,20,RSI weak/oversold
