change_scan_time,symbol,sector,industry,current_price,current_rsi,current_risk,current_final_score,current_score_band,technical_score,fundamental_score,relative_strength_score,volume_ratio,distance_pct,distance_from_high_pct,trend,previous_rsi,previous_risk,previous_final_score,previous_score_band,score_change,rsi_change,risk_change,change_signal
01.09.2026 at 10:07 AM IST,CROMPTON,Consumer Cyclical,"Furnishings, Fixtures & Appliances",231.05,32.12,15,0.0,E Avoid,16,15.0,0,0.11,7.56,30.72,Bearish,35.7,15.0,1.1,E Avoid,-1.1,-3.58,0.0,No Major Change
01.09.2026 at 10:07 AM IST,DSSL,Technology,Information Technology Services,1036.7,27.56,15,0.0,E Avoid,4,20.0,10,0.2,32.8,46.12,Bearish,28.2,15.0,1.11,E Avoid,-1.11,-0.64,0.0,No Major Change
01.09.2026 at 10:07 AM IST,UNIENTER,Basic Materials,Chemicals,95.88,46.59,15,0.0,E Avoid,22,13.0,0,0.04,13.21,38.77,Bearish,36.73,15.0,1.13,E Avoid,-1.13,9.86,0.0,No Major Change
01.09.2026 at 10:07 AM IST,AVL,Consumer Cyclical,Specialty Retail,594.2,43.37,0,26.91,E Avoid,28,26.0,20,0.06,36.4,15.54,Bearish,46.19,0.0,28.05,E Avoid,-1.14,-2.82,0.0,No Major Change
01.09.2026 at 10:07 AM IST,GREENLAM,Consumer Cyclical,"Furnishings, Fixtures & Appliances",245.14,43.75,0,24.46,E Avoid,28,19.0,20,0.01,24.26,11.99,Bearish,46.33,0.0,25.6,E Avoid,-1.14,-2.58,0.0,No Major Change
01.09.2026 at 10:07 AM IST,SANATHAN,Consumer Cyclical,Textile Manufacturing,447.2,43.08,0,21.11,E Avoid,23,13.0,20,0.01,26.83,18.98,Bearish,45.0,0.0,22.25,E Avoid,-1.14,-1.92,0.0,No Major Change
01.09.2026 at 10:07 AM IST,EUREKAFORB,Consumer Cyclical,"Furnishings, Fixtures & Appliances",424.9,43.22,15,10.56,E Avoid,16,42.0,0,0.07,5.38,36.42,Bearish,45.32,15.0,11.7,E Avoid,-1.14,-2.1,0.0,No Major Change
01.09.2026 at 10:07 AM IST,REDTAPE,Consumer Cyclical,Footwear & Accessories,123.29,43.69,15,4.96,E Avoid,13,22.0,10,0.06,16.4,23.45,Bearish,45.12,15.0,6.1,E Avoid,-1.14,-1.43,0.0,No Major Change
01.09.2026 at 10:07 AM IST,GCSL,Financial Services,Capital Markets,561.25,63.52,0,51.0,C Neutral,65,40.0,65,0.13,163.67,0.2,Bullish,62.27,0.0,52.15,C Neutral,-1.15,1.25,0.0,No Major Change
01.09.2026 at 10:07 AM IST,NAM-INDIA,Financial Services,Asset Management,1189.9,49.4,0,40.55,D Weak,47,48.0,30,0.18,54.73,6.27,Bullish,45.73,0.0,41.7,D Weak,-1.15,3.67,0.0,No Major Change
01.09.2026 at 10:07 AM IST,CUBEXTUB,Basic Materials,Copper,78.14,45.88,15,6.18,E Avoid,25,26.0,0,0.08,6.89,45.62,Bearish,41.44,15.0,7.33,E Avoid,-1.15,4.44,0.0,No Major Change
01.09.2026 at 10:07 AM IST,GODIGIT,Financial Services,Insurance - Property & Casualty,254.8,40.5,15,0.0,E Avoid,16,15.0,0,0.03,4.34,33.19,Bearish,41.32,15.0,1.15,E Avoid,-1.15,-0.82,0.0,No Major Change
01.09.2026 at 10:07 AM IST,BHARTIHEXA,Communication Services,Telecom Services,1529.3,43.15,15,8.29,E Avoid,16,35.0,10,0.04,8.12,20.94,Bearish,45.43,15.0,9.47,E Avoid,-1.18,-2.28,0.0,No Major Change
01.09.2026 at 10:07 AM IST,DBCORP,Communication Services,Publishing,196.69,28.37,15,7.19,E Avoid,9,47.0,0,0.14,9.15,29.5,Bearish,31.96,15.0,8.37,E Avoid,-1.18,-3.59,0.0,No Major Change
01.09.2026 at 10:07 AM IST,POWERMECH,Industrials,Engineering & Construction,2469.6,43.77,0,31.78,E Avoid,23,43.0,10,0.19,43.77,23.63,Bearish,48.99,0.0,33.0,E Avoid,-1.22,-5.22,0.0,No Major Change
01.09.2026 at 10:07 AM IST,GRINFRA,Industrials,Engineering & Construction,869.4,43.44,15,9.68,E Avoid,13,37.0,0,0.04,10.75,35.2,Bearish,46.0,15.0,10.9,E Avoid,-1.22,-2.56,0.0,No Major Change
01.09.2026 at 10:07 AM IST,SHILCTECH,Industrials,Electrical Equipment & Parts,4016.4,44.11,0,8.78,E Avoid,8,0.0,10,0.05,41.2,25.4,Bearish,45.19,0.0,10.0,E Avoid,-1.22,-1.08,0.0,No Major Change
01.09.2026 at 10:07 AM IST,BIRLANU,Industrials,Building Products & Equipment,1428.9,43.79,15,1.48,E Avoid,28,2.0,18,0.03,21.39,30.78,Bullish,45.08,15.0,2.7,E Avoid,-1.22,-1.29,0.0,No Major Change
01.09.2026 at 10:07 AM IST,AMRUTANJAN,Healthcare,Drug Manufacturers - Specialty & Generic,506.3,44.57,15,0.22,E Avoid,16,19.0,0,0.04,4.87,35.58,Bearish,46.07,15.0,1.45,E Avoid,-1.23,-1.5,0.0,No Major Change
01.09.2026 at 10:07 AM IST,ANANTRAJ,Real Estate,Real Estate - Development,593.4,40.88,0,34.82,E Avoid,38,40.0,20,0.14,47.49,20.07,Bullish,46.65,0.0,36.09,D Weak,-1.27,-5.77,0.0,Band Changed: D Weak → E Avoid
01.09.2026 at 10:07 AM IST,RUSTOMJEE,Real Estate,Real Estate - Development,378.35,44.7,15,7.57,E Avoid,16,35.0,0,0.01,5.45,40.98,Bearish,45.26,15.0,8.84,E Avoid,-1.27,-0.56,0.0,No Major Change
01.09.2026 at 10:07 AM IST,AGIIL,Real Estate,Real Estate - Development,283.1,29.59,15,5.97,E Avoid,4,39.0,0,0.04,25.99,34.83,Bearish,30.89,15.0,7.24,E Avoid,-1.27,-1.3,0.0,No Major Change
01.09.2026 at 10:07 AM IST,COALINDIA,Energy,Thermal Coal,403.9,41.17,15,13.41,E Avoid,18,48.0,0,0.16,13.55,16.68,Bearish,37.08,15.0,14.73,E Avoid,-1.32,4.09,0.0,No Major Change
01.09.2026 at 10:07 AM IST,BECTORFOOD,Consumer Defensive,Packaged Foods,224.41,44.85,0,39.71,D Weak,38,37.0,48,0.09,36.01,24.58,Bullish,46.49,0.0,41.06,D Weak,-1.35,-1.64,0.0,No Major Change
01.09.2026 at 10:07 AM IST,ADFFOODS,Consumer Defensive,Packaged Foods,269.45,44.98,0,29.31,E Avoid,23,38.0,20,0.06,76.38,22.17,Bearish,45.67,0.0,30.66,E Avoid,-1.35,-0.69,0.0,No Major Change
01.09.2026 at 10:07 AM IST,GODFRYPHLP,Consumer Defensive,Tobacco,2087.7,43.23,15,2.31,E Avoid,13,18.0,10,0.2,15.62,46.03,Bearish,45.3,15.0,3.66,E Avoid,-1.35,-2.07,0.0,No Major Change
01.09.2026 at 10:07 AM IST,ASKAUTOLTD,Consumer Cyclical,Auto Parts,640.65,59.36,0,48.26,C Neutral,60,29.0,65,0.05,71.33,6.84,Bullish,64.98,0.0,49.65,C Neutral,-1.39,-5.62,0.0,No Major Change
01.09.2026 at 10:07 AM IST,MOTHERSON,Consumer Cyclical,Auto Parts,167.78,60.36,0,45.76,C Neutral,60,29.0,55,0.22,80.47,3.17,Bullish,67.7,0.0,47.15,C Neutral,-1.39,-7.34,0.0,No Major Change
01.09.2026 at 10:07 AM IST,SHANTIGOLD,Consumer Cyclical,Luxury Goods,241.8,50.5,0,45.66,C Neutral,50,43.0,45,0.1,56.0,13.87,Bullish,53.32,0.0,47.05,C Neutral,-1.39,-2.82,0.0,No Major Change
01.09.2026 at 10:07 AM IST,SINCLAIR,Consumer Cyclical,Lodging,83.89,75.22,0,45.61,C Neutral,47,42.0,45,0.34,21.9,26.89,Bullish,72.46,0.0,47.0,C Neutral,-1.39,2.76,0.0,No Major Change
01.09.2026 at 10:07 AM IST,BOSCH-HCIL,Consumer Cyclical,"Furnishings, Fixtures & Appliances",1726.7,63.71,0,45.41,C Neutral,60,28.0,55,0.11,69.07,4.16,Bullish,64.39,0.0,46.8,C Neutral,-1.39,-0.68,0.0,No Major Change
01.09.2026 at 10:07 AM IST,MANYAVAR,Consumer Cyclical,Apparel Manufacturing,544.85,72.45,0,44.96,D Weak,37,37.0,65,0.01,65.51,30.06,Bullish,74.16,0.0,46.35,C Neutral,-1.39,-1.71,0.0,Band Changed: C Neutral → D Weak
01.09.2026 at 10:07 AM IST,BOSCHLTD,Consumer Cyclical,Auto Parts,48950.0,75.0,0,43.46,D Weak,52,18.0,65,0.07,72.22,0.91,Bullish,79.19,0.0,44.85,D Weak,-1.39,-4.19,0.0,No Major Change
01.09.2026 at 10:07 AM IST,MOLDTKPAC,Consumer Cyclical,Packaging & Containers,709.2,56.39,0,42.36,D Weak,55,32.0,38,0.11,53.06,18.06,Bullish,56.4,0.0,43.75,D Weak,-1.39,-0.01,0.0,No Major Change
01.09.2026 at 10:07 AM IST,ASAHIINDIA,Consumer Cyclical,Auto Parts,950.5,59.26,0,41.66,D Weak,55,30.0,38,0.04,22.63,11.5,Bullish,60.09,0.0,43.05,D Weak,-1.39,-0.83,0.0,No Major Change
01.09.2026 at 10:07 AM IST,WORTHPERI,Consumer Cyclical,Packaging & Containers,155.43,54.14,0,41.56,D Weak,60,26.0,48,0.03,42.6,8.46,Bullish,56.54,0.0,42.95,D Weak,-1.39,-2.4,0.0,No Major Change
01.09.2026 at 10:07 AM IST,ISFT,Consumer Cyclical,Internet Retail,95.71,71.84,0,40.91,D Weak,42,32.0,55,0.04,77.08,19.62,Bullish,70.75,0.0,42.3,D Weak,-1.39,1.09,0.0,No Major Change
01.09.2026 at 10:07 AM IST,NAHARSPING,Consumer Cyclical,Textile Manufacturing,297.55,52.64,0,40.36,D Weak,55,32.0,30,0.45,99.43,14.74,Bullish,46.24,0.0,41.75,D Weak,-1.39,6.4,0.0,No Major Change
01.09.2026 at 10:07 AM IST,VARROC,Consumer Cyclical,Auto Parts,860.85,76.84,0,38.71,D Weak,47,11.0,65,0.08,86.71,1.6,Bullish,77.03,0.0,40.1,D Weak,-1.39,-0.19,0.0,No Major Change
01.09.2026 at 10:07 AM IST,GOLDIAM,Consumer Cyclical,Luxury Goods,342.55,39.11,0,37.26,D Weak,23,46.0,30,0.08,72.35,13.98,Bearish,42.64,0.0,38.65,D Weak,-1.39,-3.53,0.0,Fresh Weakness
01.09.2026 at 10:07 AM IST,NIRAJISPAT,Consumer Cyclical,Apparel Manufacturing,390.6,92.3,0,35.76,D Weak,52,6.0,65,1.37,152.0,19.59,Bullish,90.43,0.0,37.15,D Weak,-1.39,1.87,0.0,No Major Change
01.09.2026 at 10:07 AM IST,CHALET,Consumer Cyclical,Lodging,913.65,68.89,0,33.61,E Avoid,55,6.0,45,0.13,32.15,14.53,Bullish,66.68,0.0,35.0,D Weak,-1.39,2.21,0.0,Band Changed: D Weak → E Avoid
01.09.2026 at 10:07 AM IST,SUPERHOUSE,Consumer Cyclical,Footwear & Accessories,170.0,54.82,0,31.66,E Avoid,50,12.0,38,0.05,32.24,15.82,Bullish,57.61,0.0,33.05,E Avoid,-1.39,-2.79,0.0,No Major Change
01.09.2026 at 10:07 AM IST,SHRINGARMS,Consumer Cyclical,Luxury Goods,217.75,38.9,0,22.81,E Avoid,23,22.0,10,0.17,31.17,18.29,Bearish,40.82,0.0,24.2,E Avoid,-1.39,-1.92,0.0,Fresh Weakness
01.09.2026 at 10:07 AM IST,ITDC,Consumer Cyclical,Lodging,641.2,35.24,0,19.86,E Avoid,28,14.0,10,0.08,74.24,22.0,Bearish,34.8,0.0,21.25,E Avoid,-1.39,0.44,0.0,No Major Change
01.09.2026 at 10:07 AM IST,ITCHOTELS,Consumer Cyclical,Resorts & Casinos,160.42,39.3,15,15.31,E Avoid,18,44.0,10,0.17,17.61,36.35,Bearish,38.51,15.0,16.7,E Avoid,-1.39,0.79,0.0,No Major Change
01.09.2026 at 10:07 AM IST,DOLLAR,Consumer Cyclical,Apparel Manufacturing,267.7,48.05,15,13.11,E Avoid,32,29.0,18,0.08,22.84,31.6,Bullish,49.38,15.0,14.5,E Avoid,-1.39,-1.33,0.0,No Major Change
01.09.2026 at 10:07 AM IST,BANCOINDIA,Consumer Cyclical,Auto Parts,623.9,45.12,15,12.96,E Avoid,17,38.0,10,0.07,24.28,27.44,Bearish,45.8,15.0,14.35,E Avoid,-1.39,-0.68,0.0,No Major Change
01.09.2026 at 10:07 AM IST,PNGJL,Consumer Cyclical,Luxury Goods,587.4,39.09,15,12.56,E Avoid,18,35.0,20,0.37,16.78,20.23,Bearish,36.69,15.0,13.95,E Avoid,-1.39,2.4,0.0,No Major Change
01.09.2026 at 10:07 AM IST,BANG,Consumer Cyclical,Apparel Manufacturing,34.21,64.0,15,12.41,E Avoid,35,23.0,15,0.08,32.39,44.88,Bullish,67.43,15.0,13.8,E Avoid,-1.39,-3.43,0.0,No Major Change
01.09.2026 at 10:07 AM IST,REMSONSIND,Consumer Cyclical,Auto Parts,99.0,71.59,15,11.21,E Avoid,37,11.0,25,1.98,31.6,34.91,Bullish,70.43,15.0,12.6,E Avoid,-1.39,1.16,0.0,No Major Change
01.09.2026 at 10:07 AM IST,AUTOAXLES,Consumer Cyclical,Auto Parts,1730.6,41.27,15,10.56,E Avoid,13,41.0,10,0.08,14.32,16.75,Bearish,40.14,15.0,11.95,E Avoid,-1.39,1.13,0.0,No Major Change
01.09.2026 at 10:07 AM IST,SSDL,Consumer Cyclical,Apparel Retail,56.92,48.09,15,9.56,E Avoid,32,26.0,8,0.05,23.34,38.06,Bullish,46.6,15.0,10.95,E Avoid,-1.39,1.49,0.0,No Major Change
01.09.2026 at 10:07 AM IST,SAMHI,Consumer Cyclical,Lodging,153.58,30.53,15,9.11,E Avoid,13,40.0,0,0.12,20.93,30.82,Bearish,34.21,15.0,10.5,E Avoid,-1.39,-3.68,0.0,No Major Change
01.09.2026 at 10:07 AM IST,RUPA,Consumer Cyclical,Apparel Manufacturing,146.64,34.4,15,8.61,E Avoid,8,39.0,10,0.14,34.27,31.1,Bearish,33.83,15.0,10.0,E Avoid,-1.39,0.57,0.0,No Major Change
01.09.2026 at 10:07 AM IST,CIEINDIA,Consumer Cyclical,Auto Parts,390.4,28.47,15,8.46,E Avoid,9,42.0,0,0.05,3.51,24.71,Bearish,28.86,15.0,9.85,E Avoid,-1.39,-0.39,0.0,No Major Change
01.09.2026 at 10:07 AM IST,CELLO,Consumer Cyclical,"Furnishings, Fixtures & Appliances",350.05,42.83,15,7.31,E Avoid,16,28.0,8,0.02,4.46,47.82,Bearish,44.37,15.0,8.7,E Avoid,-1.39,-1.54,0.0,No Major Change
01.09.2026 at 10:07 AM IST,TTL,Consumer Cyclical,Textile Manufacturing,6.6,57.64,15,4.56,E Avoid,40,10.0,8,0.03,20.0,44.07,Bullish,59.51,15.0,5.95,E Avoid,-1.39,-1.87,0.0,No Major Change
01.09.2026 at 10:07 AM IST,FORCEMOT,Consumer Cyclical,Auto Manufacturers,17585.0,44.12,15,4.06,E Avoid,18,26.0,0,0.36,17.93,33.52,Bearish,42.96,15.0,5.45,E Avoid,-1.39,1.16,0.0,No Major Change
01.09.2026 at 10:07 AM IST,HINDCOMPOS,Consumer Cyclical,Auto Parts,410.0,42.2,15,3.36,E Avoid,18,24.0,0,0.14,18.12,25.45,Bearish,39.39,15.0,4.75,E Avoid,-1.39,2.81,0.0,No Major Change
01.09.2026 at 10:07 AM IST,SGL,Consumer Cyclical,Textile Manufacturing,10.1,52.88,15,2.46,E Avoid,40,0.0,8,0.3,20.24,51.42,Bullish,58.63,15.0,3.85,E Avoid,-1.39,-5.75,0.0,No Major Change
01.09.2026 at 10:07 AM IST,GLOBALE,Consumer Cyclical,Textile Manufacturing,11.5,54.9,15,2.46,E Avoid,40,3.0,8,0.15,25.0,25.32,Bullish,55.33,15.0,3.85,E Avoid,-1.39,-0.43,0.0,No Major Change
01.09.2026 at 10:07 AM IST,BANSWRAS,Consumer Cyclical,Textile Manufacturing,116.73,42.11,15,1.26,E Avoid,8,21.0,10,0.15,25.5,18.31,Bearish,40.83,15.0,2.65,E Avoid,-1.39,1.28,0.0,No Major Change
01.09.2026 at 10:07 AM IST,RPEL,Basic Materials,Chemicals,1758.9,75.42,0,51.88,C Neutral,52,41.0,65,0.11,213.63,2.17,Bullish,75.88,0.0,53.28,C Neutral,-1.4,-0.46,0.0,No Major Change
01.09.2026 at 10:07 AM IST,KINGFA,Basic Materials,Specialty Chemicals,5941.0,60.75,0,51.38,C Neutral,60,41.0,55,0.05,62.77,4.18,Bullish,63.93,0.0,52.78,C Neutral,-1.4,-3.18,0.0,No Major Change
01.09.2026 at 10:07 AM IST,ELLEN,Basic Materials,Chemicals,315.45,54.53,0,50.63,C Neutral,50,46.0,55,0.11,80.26,43.65,Bullish,58.65,0.0,52.03,C Neutral,-1.4,-4.12,0.0,No Major Change
01.09.2026 at 10:07 AM IST,VISHNU,Basic Materials,Specialty Chemicals,651.0,64.9,0,47.88,C Neutral,60,40.0,48,0.57,46.79,2.79,Bullish,65.68,0.0,49.28,C Neutral,-1.4,-0.78,0.0,No Major Change
01.09.2026 at 10:07 AM IST,ANDHRSUGAR,Basic Materials,Chemicals,97.9,56.56,0,47.58,C Neutral,60,31.0,65,0.06,47.22,8.7,Bullish,59.22,0.0,48.98,C Neutral,-1.4,-2.66,0.0,No Major Change
01.09.2026 at 10:07 AM IST,VIDHIING,Basic Materials,Specialty Chemicals,348.55,62.79,0,46.03,C Neutral,50,45.0,38,0.06,34.78,14.28,Bullish,67.59,0.0,47.43,C Neutral,-1.4,-4.8,0.0,No Major Change
01.09.2026 at 10:07 AM IST,JUBLCPL,Basic Materials,Specialty Chemicals,2300.8,61.73,0,43.28,D Weak,50,29.0,55,0.16,57.59,23.65,Bullish,62.27,0.0,44.68,D Weak,-1.4,-0.54,0.0,No Major Change
01.09.2026 at 10:07 AM IST,RATNAVEER,Basic Materials,Steel,305.0,83.99,0,42.58,D Weak,47,25.0,65,0.11,133.72,3.14,Bullish,84.91,0.0,43.98,D Weak,-1.4,-0.92,0.0,No Major Change
01.09.2026 at 10:07 AM IST,APLAPOLLO,Basic Materials,Steel,2224.0,74.6,0,41.68,D Weak,52,24.0,55,0.14,39.65,3.36,Bullish,74.56,0.0,43.08,D Weak,-1.4,0.04,0.0,No Major Change
01.09.2026 at 10:07 AM IST,20MICRONS,Basic Materials,Other Industrial Metals & Mining,216.7,61.44,0,40.48,D Weak,60,22.0,45,0.11,68.22,8.49,Bullish,64.94,0.0,41.88,D Weak,-1.4,-3.5,0.0,No Major Change
01.09.2026 at 10:07 AM IST,ARCHIDPLY,Basic Materials,Lumber & Wood Production,103.82,61.3,0,40.13,D Weak,50,25.0,55,0.03,73.03,16.8,Bullish,64.22,0.0,41.53,D Weak,-1.4,-2.92,0.0,No Major Change
01.09.2026 at 10:07 AM IST,SUDARCOLOR,Basic Materials,Specialty Chemicals,384.0,46.55,0,37.73,D Weak,42,35.0,38,0.05,43.15,36.32,Bullish,47.09,0.0,39.13,D Weak,-1.4,-0.54,0.0,No Major Change
01.09.2026 at 10:07 AM IST,MANGLMCEM,Basic Materials,Building Materials,1106.9,78.28,0,36.78,D Weak,52,12.0,55,0.34,63.21,0.05,Bullish,74.52,0.0,38.18,D Weak,-1.4,3.76,0.0,No Major Change
01.09.2026 at 10:07 AM IST,GREENPLY,Basic Materials,Lumber & Wood Production,288.0,47.8,0,36.68,D Weak,32,31.0,48,0.11,63.53,13.73,Bearish,49.54,0.0,38.08,D Weak,-1.4,-1.74,0.0,No Major Change
01.09.2026 at 10:07 AM IST,JSFB,Financial Services,Banks - Regional,532.45,44.58,0,36.55,D Weak,38,43.0,30,0.07,61.35,12.27,Bullish,46.18,0.0,37.95,D Weak,-1.4,-1.6,0.0,No Major Change
01.09.2026 at 10:07 AM IST,HSCL,Basic Materials,Specialty Chemicals,665.5,37.39,0,35.68,D Weak,28,44.0,20,0.29,59.24,18.79,Bearish,35.22,0.0,37.08,D Weak,-1.4,2.17,0.0,No Major Change
01.09.2026 at 10:07 AM IST,STARPAPER,Basic Materials,Paper & Paper Products,152.4,60.51,0,34.48,E Avoid,50,21.0,38,0.05,28.01,14.5,Bullish,61.31,0.0,35.88,D Weak,-1.4,-0.8,0.0,Band Changed: D Weak → E Avoid
01.09.2026 at 10:07 AM IST,LXCHEM,Basic Materials,Specialty Chemicals,164.72,40.02,0,33.43,E Avoid,23,38.0,30,0.18,53.35,31.54,Bearish,41.83,0.0,34.83,E Avoid,-1.4,-1.81,0.0,No Major Change
01.09.2026 at 10:07 AM IST,ALGOQUANT,Financial Services,Capital Markets,64.08,43.71,0,30.3,E Avoid,23,43.0,20,0.23,34.06,9.76,Bullish,46.45,0.0,31.7,E Avoid,-1.4,-2.74,0.0,No Major Change
01.09.2026 at 10:07 AM IST,PRIVISCL,Basic Materials,Specialty Chemicals,3407.3,34.74,0,30.23,E Avoid,23,32.0,20,0.35,54.6,9.73,Bearish,42.82,0.0,31.63,E Avoid,-1.4,-8.08,0.0,Fresh Weakness
01.09.2026 at 10:07 AM IST,RUDRA,Basic Materials,Steel,20.49,53.11,0,30.03,E Avoid,35,16.0,45,0.01,40.05,31.01,Bullish,53.87,0.0,31.43,E Avoid,-1.4,-0.76,0.0,No Major Change
01.09.2026 at 10:07 AM IST,GOODLUCK,Basic Materials,Steel,455.1,45.96,0,29.48,E Avoid,27,32.0,20,0.07,49.21,18.35,Bearish,48.59,0.0,30.88,E Avoid,-1.4,-2.63,0.0,No Major Change
01.09.2026 at 10:07 AM IST,JSWCEMENT,Basic Materials,Building Materials,125.0,38.59,0,24.43,E Avoid,28,26.0,10,0.1,17.64,22.62,Bearish,39.96,0.0,25.83,E Avoid,-1.4,-1.37,0.0,No Major Change
01.09.2026 at 10:07 AM IST,XPROINDIA,Basic Materials,Specialty Chemicals,1124.5,41.12,0,23.53,E Avoid,23,24.0,10,0.04,42.89,28.5,Bearish,44.11,0.0,24.93,E Avoid,-1.4,-2.99,0.0,No Major Change
01.09.2026 at 10:07 AM IST,NITTAGELA,Basic Materials,Specialty Chemicals,1616.4,46.27,0,23.53,E Avoid,12,39.0,0,0.04,83.94,22.27,Bearish,46.44,0.0,24.93,E Avoid,-1.4,-0.17,0.0,No Major Change
01.09.2026 at 10:07 AM IST,WIPL,Basic Materials,Lumber & Wood Production,164.52,46.52,0,18.13,E Avoid,32,0.0,20,0.04,23.61,14.84,Bearish,45.26,0.0,19.53,E Avoid,-1.4,1.26,0.0,No Major Change
01.09.2026 at 10:07 AM IST,EUROPRATIK,Basic Materials,Building Materials,264.15,39.05,15,17.28,E Avoid,13,49.0,20,0.06,28.9,32.21,Bearish,38.37,15.0,18.68,E Avoid,-1.4,0.68,0.0,No Major Change
01.09.2026 at 10:07 AM IST,BHARATCOAL,Basic Materials,Coking Coal,33.75,41.7,0,11.93,E Avoid,13,1.0,10,0.14,13.48,25.15,Bearish,41.88,0.0,13.33,E Avoid,-1.4,-0.18,0.0,No Major Change
01.09.2026 at 10:07 AM IST,PRSMJOHNSN,Basic Materials,Building Materials,111.09,53.98,15,9.83,E Avoid,40,20.0,8,0.01,14.41,36.88,Bullish,54.38,15.0,11.23,E Avoid,-1.4,-0.4,0.0,No Major Change
01.09.2026 at 10:07 AM IST,DCW,Basic Materials,Chemicals,45.17,46.5,15,6.98,E Avoid,17,31.0,0,0.16,21.72,42.05,Bearish,48.61,15.0,8.38,E Avoid,-1.4,-2.11,0.0,No Major Change
01.09.2026 at 10:07 AM IST,LINDEINDIA,Basic Materials,Specialty Chemicals,6346.0,30.35,15,1.78,E Avoid,13,18.0,0,0.38,12.05,21.02,Bearish,31.54,15.0,3.18,E Avoid,-1.4,-1.19,0.0,No Major Change
01.09.2026 at 10:07 AM IST,UPL,Basic Materials,Agricultural Inputs,560.95,40.24,15,1.48,E Avoid,16,21.0,0,0.05,0.57,30.27,Bearish,40.76,15.0,2.88,E Avoid,-1.4,-0.52,0.0,No Major Change
01.09.2026 at 10:07 AM IST,ACC,Basic Materials,Building Materials,1281.3,37.53,15,0.98,E Avoid,21,14.0,0,0.12,2.96,35.14,Bearish,35.87,15.0,2.38,E Avoid,-1.4,1.66,0.0,No Major Change
01.09.2026 at 10:07 AM IST,UFO,Communication Services,Entertainment,64.98,42.26,15,0.0,E Avoid,13,15.0,0,0.16,20.89,30.11,Bearish,47.01,15.0,1.42,E Avoid,-1.42,-4.75,0.0,No Major Change
01.09.2026 at 10:07 AM IST,TATACOMM,Communication Services,Telecom Services,1719.2,48.14,0,13.99,E Avoid,32,0.0,10,0.05,31.18,18.52,Bearish,48.48,0.0,15.42,E Avoid,-1.43,-0.34,0.0,No Major Change
01.09.2026 at 10:07 AM IST,SCHAND,Communication Services,Publishing,136.42,40.52,15,5.79,E Avoid,16,35.0,0,0.06,7.41,30.16,Bearish,43.12,15.0,7.22,E Avoid,-1.43,-2.6,0.0,No Major Change
01.09.2026 at 10:07 AM IST,NAVNETEDUL,Communication Services,Publishing,134.46,46.02,15,3.84,E Avoid,17,26.0,8,0.03,11.86,18.08,Bearish,46.51,15.0,5.27,E Avoid,-1.43,-0.49,0.0,No Major Change
01.09.2026 at 10:07 AM IST,RKSWAMY,Communication Services,Advertising Agencies,92.23,36.5,15,2.04,E Avoid,8,33.0,0,0.04,40.03,42.63,Bearish,35.98,15.0,3.47,E Avoid,-1.43,0.52,0.0,No Major Change
01.09.2026 at 10:07 AM IST,GTL,Communication Services,Telecom Services,7.15,40.0,15,1.39,E Avoid,8,24.0,10,0.05,45.62,36.5,Bearish,41.66,15.0,2.82,E Avoid,-1.43,-1.66,0.0,No Major Change
01.09.2026 at 10:07 AM IST,SVPGLOB,Consumer Cyclical,Textile Manufacturing,3.62,38.24,15,0.0,E Avoid,8,14.0,10,0.23,66.06,47.46,Bearish,38.62,15.0,1.45,E Avoid,-1.45,-0.38,0.0,No Major Change
01.09.2026 at 10:07 AM IST,MAFATIND,Unknown,Unknown,122.66,41.44,0,9.86,E Avoid,16,10.0,0,0.05,3.06,21.52,Bearish,40.91,0.0,11.32,E Avoid,-1.46,0.53,0.0,No Major Change
01.09.2026 at 10:07 AM IST,TCC,Unknown,Unknown,224.5,24.05,10,7.21,E Avoid,9,32.0,0,0.04,2.96,57.35,Bearish,24.28,10.0,8.67,E Avoid,-1.46,-0.23,0.0,No Major Change
01.09.2026 at 10:07 AM IST,ASALCBR,Consumer Defensive,Beverages - Wineries & Distilleries,702.05,32.16,15,0.0,E Avoid,16,16.0,0,0.06,6.27,45.02,Bearish,32.09,15.0,1.46,E Avoid,-1.46,0.07,0.0,No Major Change
01.09.2026 at 10:07 AM IST,KMEW,Industrials,Marine Shipping,2937.1,65.39,0,55.68,B Watchlist,65,42.0,65,0.1,244.87,4.64,Bullish,68.72,0.0,57.15,B Watchlist,-1.47,-3.33,0.0,No Major Change
01.09.2026 at 10:07 AM IST,AZAD,Industrials,Specialty Industrial Machinery,2876.4,67.84,0,53.23,C Neutral,65,35.0,65,0.13,111.5,3.69,Bullish,67.06,0.0,54.7,C Neutral,-1.47,0.78,0.0,No Major Change
01.09.2026 at 10:07 AM IST,TDPOWERSYS,Industrials,Specialty Industrial Machinery,763.3,62.45,0,52.98,C Neutral,60,45.0,55,0.09,206.11,4.45,Bullish,65.78,0.0,54.45,C Neutral,-1.47,-3.33,0.0,No Major Change
01.09.2026 at 10:07 AM IST,CYIENTDLM,Industrials,Aerospace & Defense,852.5,78.68,0,50.68,C Neutral,52,37.0,65,0.53,221.46,1.1,Bullish,77.79,0.0,52.15,C Neutral,-1.47,0.89,0.0,No Major Change
