combo_id,combo_name,symbol,current_price,final_conviction_score,score_band,range_status,range_score,rsi,trend,risk_penalty,distance_pct,distance_from_high_pct,return_1m,return_3m,sector,industry,data_completeness_status
oversold_but_risky,Oversold but Risky,SANDESH,935.0,32.72,D Weak Watch,Accumulation Zone,67.03,33.64,Bearish,20,15.29,34.87,-14.97,-7.2,Unknown,Unknown,Fundamentals + Sector Missing
oversold_but_risky,Oversold but Risky,MAANALU,127.28,29.46,D Weak Watch,Lower Range Watch,63.02,32.09,Bearish,20,27.28,31.1,-15.48,-11.1,Unknown,Unknown,Fundamentals + Sector Missing
oversold_but_risky,Oversold but Risky,LEMERITE,36.15,25.14,D Weak Watch,Accumulation Zone,71.38,10.44,Bearish,30,0.0,66.39,-58.91,-59.98,Unknown,Unknown,Fundamentals + Sector Missing
oversold_but_risky,Oversold but Risky,JMFINANCIL,118.75,10.24,E Avoid,Accumulation Zone,73.39,30.49,Bearish,20,6.03,39.98,-14.61,-11.11,Financial Services,Capital Markets,Complete
oversold_but_risky,Oversold but Risky,MACPOWER,914.75,11.01,E Avoid,Lower Range Watch,61.07,31.29,Bearish,20,20.2,26.82,-25.2,-8.8,Industrials,Specialty Industrial Machinery,Complete
oversold_but_risky,Oversold but Risky,NURECA,240.05,6.85,E Avoid,Accumulation Zone,68.33,34.37,Bearish,20,17.67,30.01,-9.93,-20.08,Healthcare,Medical Devices,Complete
oversold_but_risky,Oversold but Risky,RMDRIP,17.05,11.41,E Avoid,Wide / Volatile Range,35.0,28.78,Bearish,20,0.0,76.39,-19.61,-62.7,Industrials,Farm & Heavy Construction Machinery,Complete
oversold_but_risky,Oversold but Risky,GEEKAYWIRE,21.86,5.76,E Avoid,Wide / Volatile Range,50.0,30.7,Bearish,20,18.1,45.71,-13.46,-14.78,Industrials,Electrical Equipment & Parts,Complete
oversold_but_risky,Oversold but Risky,SHIVATEX,145.55,0.0,E Avoid,Accumulation Zone,67.41,33.72,Bearish,20,15.46,37.18,-16.11,-8.4,Consumer Cyclical,Textile Manufacturing,Complete
oversold_but_risky,Oversold but Risky,INOXWIND,83.84,3.36,E Avoid,Wide / Volatile Range,50.0,29.29,Bearish,20,11.71,58.29,-18.9,-11.24,Industrials,Specialty Industrial Machinery,Complete
oversold_but_risky,Oversold but Risky,TRF,225.94,0.0,E Avoid,Lower Range Watch,61.52,34.96,Bearish,20,4.84,45.94,-14.41,-16.55,Industrials,Specialty Industrial Machinery,Complete
oversold_but_risky,Oversold but Risky,ODIGMA,22.32,0.0,E Avoid,Lower Range Watch,58.52,29.08,Bearish,20,10.22,60.21,-17.06,-15.96,Communication Services,Advertising Agencies,Complete
oversold_but_risky,Oversold but Risky,UBL,1286.0,0.0,E Avoid,Accumulation Zone,75.52,24.19,Bearish,25,0.39,39.45,-11.83,-18.99,Consumer Defensive,Beverages - Brewers,Complete
oversold_but_risky,Oversold but Risky,CENTRALBK,30.31,0.0,E Avoid,Accumulation Zone,75.31,24.47,Bearish,25,0.93,24.72,-15.41,-23.46,Financial Services,Banks - Regional,Complete
oversold_but_risky,Oversold but Risky,URAVIDEF,118.55,0.0,E Avoid,Wide / Volatile Range,50.0,33.29,Bearish,20,9.74,78.6,-14.59,-21.16,Consumer Cyclical,Auto Parts,Complete
oversold_but_risky,Oversold but Risky,GSLSU,52.22,0.0,E Avoid,Wide / Volatile Range,50.0,34.46,Bearish,20,19.44,63.48,-8.56,-42.21,Basic Materials,Building Materials,Complete
oversold_but_risky,Oversold but Risky,SDBL,75.06,0.0,E Avoid,Wide / Volatile Range,50.0,33.34,Bearish,20,21.46,56.62,-13.87,-5.54,Consumer Defensive,Beverages - Brewers,Complete
oversold_but_risky,Oversold but Risky,EMSLIMITED,291.7,0.0,E Avoid,Wide / Volatile Range,50.0,34.32,Bearish,20,13.92,55.35,-16.01,0.88,Industrials,Engineering & Construction,Complete
oversold_but_risky,Oversold but Risky,ISGEC,905.55,5.06,E Avoid,Neutral Range,48.08,24.75,Bearish,25,32.4,28.97,-16.47,0.58,Industrials,Specialty Industrial Machinery,Complete
oversold_but_risky,Oversold but Risky,RVNL,241.56,0.0,E Avoid,Accumulation Zone,67.85,23.25,Bearish,25,0.32,44.99,-18.84,-23.94,Industrials,Engineering & Construction,Complete
oversold_but_risky,Oversold but Risky,PIGL,90.18,3.01,E Avoid,Range Breakdown Risk,35.0,29.44,Bearish,20,2.42,52.46,-19.11,-20.6,Industrials,Engineering & Construction,Complete
oversold_but_risky,Oversold but Risky,FIBERWEB,28.53,0.0,E Avoid,Accumulation Zone,66.32,24.89,Bearish,25,2.59,51.86,-24.42,-31.39,Consumer Cyclical,Textile Manufacturing,Complete
oversold_but_risky,Oversold but Risky,BAJAJELEC,315.3,0.0,E Avoid,Lower Range Watch,61.38,23.61,Bearish,25,1.33,55.46,-20.84,-15.38,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Complete
oversold_but_risky,Oversold but Risky,KSB,769.5,0.0,E Avoid,Lower Range Watch,58.64,22.99,Bearish,25,16.0,24.8,-13.63,-1.28,Industrials,Specialty Industrial Machinery,Complete
oversold_but_risky,Oversold but Risky,REPL,68.68,0.0,E Avoid,Wide / Volatile Range,35.0,34.69,Bearish,20,14.47,65.63,-16.01,-21.62,Industrials,Consulting Services,Complete
oversold_but_risky,Oversold but Risky,NITIRAJ,174.91,0.0,E Avoid,Range Breakdown Risk,35.0,27.53,Bearish,20,4.11,26.19,-16.84,-16.44,Technology,Scientific & Technical Instruments,Complete
oversold_but_risky,Oversold but Risky,JYOTICNC,585.5,2.56,E Avoid,Range Breakdown Risk,35.0,17.36,Bearish,25,0.49,55.98,-22.81,-30.16,Industrials,Specialty Industrial Machinery,Complete
oversold_but_risky,Oversold but Risky,INDOTHAI,226.57,0.29,E Avoid,Wide / Volatile Range,35.0,24.97,Bearish,25,57.72,51.42,-21.94,-13.74,Financial Services,Capital Markets,Complete
oversold_but_risky,Oversold but Risky,RPPINFRA,63.18,0.0,E Avoid,Wide / Volatile Range,35.0,32.66,Bearish,25,14.79,62.68,-20.6,-18.02,Industrials,Engineering & Construction,Complete
oversold_but_risky,Oversold but Risky,DELPHIFX,8.34,0.0,E Avoid,Wide / Volatile Range,35.0,23.15,Bearish,30,12.04,54.3,-29.38,-35.94,Financial Services,Capital Markets,Complete
oversold_but_risky,Oversold but Risky,JSLL,492.2,0.0,E Avoid,Range Breakdown Risk,35.0,22.92,Bearish,35,23.14,76.85,-27.07,-23.57,Healthcare,Medical Care Facilities,Complete
oversold_but_risky,Oversold but Risky,RAJTV,15.39,0.0,E Avoid,Wide / Volatile Range,35.0,15.94,Bearish,35,0.0,67.52,-33.72,-60.77,Communication Services,Broadcasting,Complete
